circular_shift_draw,ff_to_iem_beta,iem_to_ff_beta
57,0.7554244966625019,0.0022728702342780516
58,-0.46537837545202454,-0.02560333413862605
59,0.6703966714967602,0.009092766334531818
60,-1.6867468051056873,-0.011033706333748216
61,0.9531083589000959,0.03355719608729347
62,1.1318426909292447,0.0055207310672946396
63,1.5270609475002348,0.03679113677855654
64,1.2193770518674114,0.005215627349394774
65,-0.6745138584863385,-0.00358930777239703
66,-1.2967714972629012,-0.009344171538922643
67,-1.2255508382821816,-0.014264204690855969
68,-0.8671646777461617,-0.020009681193065593
69,0.5442438628828692,0.030466473367468435
70,0.4754376740472897,0.02096923053994158
71,0.40604627054876863,0.02345309302672129
72,0.5906096760748776,0.007021695621829782
73,-0.12231945650765086,-0.0132901021023686
74,1.0516134633364906,-0.004407630307809541
75,0.7178145280236867,0.018267910821187498
76,-1.4799238565273454,-0.0036396018473322904
77,0.40537344810000125,-0.00026919560716830594
78,0.4249469404593935,-0.014088744933258065
79,-0.5405577163744144,-0.03542370776942928
80,0.8858323670561676,7.305862199041228e-05
81,-0.16373024076981235,-0.015270258653279875
82,-0.08627326896912169,-0.02159298586328192
83,-0.8347407103289456,-0.004620249609617312
84,-0.48556067472410896,-0.02438451726974936
85,0.10044335989889303,0.020690354388041246
86,1.1314319177414196,0.04035169517659805
87,1.7694719085794608,0.02721427363511016
88,-0.6022495107359697,-0.012511322597493896
89,0.6977197470503848,0.016893186516407817
90,-0.5485885822881922,0.014013066114335494
91,-0.43014964710349507,-0.014069442268613633
92,-1.776407988387048,-0.01324937847349115
93,-1.4970111227296345,-0.002360603313210183
94,-0.8855965874501249,0.005313679225930235
95,0.33360714739910563,-0.019039498248619814
96,0.2914340132241442,0.016764912975053607
97,1.1323765294872763,-0.0025101510647052468
98,-0.24259670014490514,-0.024893589170415335
99,0.3521245807076751,0.01744421482423757
100,-0.5793554855042791,-0.002816658060854871
101,0.3132960651802764,0.03311157019944663
102,0.4040872026578722,-0.004402620067272594
103,-1.0863901604693327,-0.013952315548863755
104,1.0347767244562012,0.0051847949215482
105,-0.5480588143901699,-0.04086626019908597
106,-0.348214254266311,-0.023207750083006594
107,0.8526278308538295,0.00178880565784632
108,0.5042928121472445,0.015101290734132824
109,-0.2740729231252744,-0.006266995471571701
110,0.7969740070972455,-0.020532638257611112
111,-1.5137285373730385,-0.017353811630212095
112,0.7763424873629817,-0.012885200198598509
113,-1.3738468024163888,-0.00812090939532784
114,-1.0371703478004561,-0.0016439889331973257
115,0.6817244378442182,0.003948706534592852
116,-0.8500495376003605,-0.005187462285838766
117,0.19702181288649,0.014982920914363781
118,1.3582012917575532,0.02245654567602339
119,-1.3691486165873679,-0.00598841074895768
120,0.3371958363782026,0.012282813442383267
121,-1.196923505876124,-0.005296216304663423
122,0.4782081519955204,0.013661593424910115
123,-1.0520123140970046,-0.007771945131870117
124,-0.7432006933590308,-0.00468803949930722
125,-1.5732929689815967,-0.005140779899266657
126,0.1820092605016982,-0.042887487172747506
127,-1.0165602008059191,-0.019911846796831365
128,0.3168970934605442,0.03582549319608688
129,0.04704757314752611,-0.017096762819496306
130,-0.7122346963123056,-0.010518206600954113
131,-0.4656870867193686,-0.0150306671073211
132,-0.9916826453077467,-0.011725543630521406
133,0.15789237112310095,-0.04016078684439411
134,-0.06158687968443177,0.0028106176754685366
135,1.6447439297522493,0.02792636408572978
136,0.11741858694497781,-0.011699622228447507
137,-0.302865337050798,-0.02143459607135215
138,-0.083016908906099,-0.034237050711129
139,-1.2723483084620724,-0.004206042351397195
140,-0.21897078057220362,-0.027919059809471836
141,0.8529539869879041,0.03389438022882853
142,0.8025006552722176,0.030428979039758473
143,0.3428131887262677,0.009461564037979969
144,1.0271450426051885,0.009458571454384189
145,0.03378728573984688,-0.04568780848655911
146,-1.215260754238039,-0.018904890397000225
147,-0.27163219436569824,-0.02265125547436548
148,-0.47928889185426393,-0.03618828909205864
149,-1.3597960186933717,0.00703142768024356
150,-0.6603645465620485,-0.028454345894076066
151,0.5189348159148919,0.01106560767264966
152,-1.504063268325412,-0.011039312184517567
153,-0.6646436358169268,-0.017202878931585723
154,0.8373073858416662,-0.015919307926474086
155,-0.5196133898168988,-0.0064544518687095365
156,0.6560246730609629,0.0164356622411222
157,1.2374695503139916,0.002604168046829152
158,-0.9260575438050812,0.0001520806258847058
159,-0.39249210355572656,-0.011451785898540599
160,1.203586598044824,0.03110829291344469
161,-0.2227588881333471,-0.017808223922873297
162,0.09039265052048784,0.012037753062234523
163,-0.010818836232600132,-0.03504044193391446
164,1.2240345692784333,0.03579068741745719
165,-1.7402548117490642,0.005717723879158714
166,0.6641148729794242,0.002029888111303762
167,0.0801568397229713,-0.0372600505782585
168,-1.4541451088806063,-0.011269645033616995
169,-0.6742215150375013,-0.014117408291840052
170,-0.03883111694467922,0.015146081355920694
171,-0.2534021117104188,-0.032220545673501445
172,-0.6428614258164376,-0.007985159863705179
173,-0.6031868906970569,0.009607531900381586
174,-0.13749717572121967,0.0286890204518733
175,0.9658027707405605,0.0207322052148476
176,-0.49730720768829184,-0.03353876529604655
177,-1.1205327134235166,0.0054088148677981646
178,0.08879410968636225,0.028565625404941546
179,-0.5835814447520541,-0.00795135189507644
180,-0.5232325817415211,-0.04335938584822209
181,-0.8169225275614533,0.003950055341193227
182,-0.5332257619903763,-0.028224760094730156
183,-1.2339120451121048,-0.004711282750631344
184,0.5392000178962291,0.01256101458217289
185,-0.33416670098218537,-0.009727231502801855
186,0.7212451347371748,0.01538318861945332
187,-0.06029053626088571,-0.0274604705158929
188,0.49992512491223784,0.01748730755109499
189,-0.17310770754588117,0.00956330108759567
190,0.6233116642896922,0.01494075658663788
191,0.5518313336241643,-0.007972267736126661
192,-1.5248805519697024,0.0003311680550205417
193,0.38648391153743566,-0.012231743492183709
194,0.9097577365046198,-2.5105491146949267e-05
195,-0.08086528712665753,0.0021192594004600107
196,-0.8448703842551932,0.006887548291297166
197,-1.281239824339293,0.0038686749458611957
198,0.9105859823526109,-0.03580553316797534
199,-0.8168264222858543,-0.015818861737672635
200,-0.023532958563123096,0.0020030159808019886
201,-0.6230144951010029,-0.015251367285588159
202,0.13153458297732812,0.015416899718451468
203,1.499291529959184,0.006406586724512123
204,0.5846694160453426,-0.013734769644450875
205,0.10917747431954217,-0.0219113226096019
206,-1.4170353575266241,-0.00619257960514869
207,-2.06390710699276,-0.015738118223452936
208,-0.3352865520161975,-0.010224761135414148
209,-0.522955023313857,-0.02265779078348118
210,1.248802454844318,0.031045949266573933
211,1.121657049817006,-0.004677116976737377
212,-0.7535372068335415,-0.013771792942366568
213,0.36751207851899914,-0.04182977841085557
214,-0.20271092039203387,-0.018354197936814167
215,-0.4001217859118136,-0.020046042522459395
216,-0.16756234761739394,-0.028192239993845816
217,0.7964571599497688,-0.0016714265583490711
218,0.9349624366224338,0.027509738704965085
219,-0.8482301010894104,-0.016402919524533717
220,-0.37438570827294987,-0.01285325756617853
221,-0.35863786558889316,-0.022982490370835395
222,1.611089016990172,0.04279830780460656
223,-1.6773720294006067,-0.003640058906191947
224,1.7249731181092791,0.04138767382814297
225,-1.613933791402971,-0.0089099855659714
226,1.7270526724370554,0.03036609858468431
227,-1.5408980840663096,-0.0023188241441204948
228,0.8906372700268136,0.022626640900628898
229,-0.12377206019101872,-0.0042607638092850095
230,-0.25650927787577227,-0.005731915165679478
231,-0.8957737348629614,0.005968882621670258
232,0.8107620244078395,-0.003690487169840117
233,-1.847072407696646,-0.014595403102702513
234,0.6812209589825262,0.04123281513661904
235,0.6295696061547023,0.019059400001370973
236,-0.013052846201803248,-0.013815224785441367
237,0.1648714061933798,0.01093340649548933
238,-1.9651777325650097,-0.0035980909870073005
239,-0.5343609419328739,-0.013302558256346573
240,-0.46307729271691156,-0.03259148155083816
241,0.8483839251660463,0.0026584539732382334
242,-0.09586160137593636,-0.020814011636212885
243,0.6676106713660936,0.03150530219666832
244,-0.5698216488116654,0.0021205753001194766
245,0.3643562907490776,0.02101138341601499
246,0.9858854348260842,-0.0063989092645957936
247,-0.9896533830438279,-0.013569643824816542
248,1.1623570875263929,0.026646493917182518
249,0.5841911625313937,0.027486719951531915
250,-0.3450067037207927,0.0075576955072776016
251,-0.07051937671317438,-0.039967732762806144
252,0.9407878866068293,0.004181494584399124
253,0.04459394562941438,0.016566445890754726
254,1.170952677938919,0.03563252091635731
255,0.6907603396364562,0.01963244500431969
256,0.4279597916971441,-0.0003921113189333976
257,0.24721032469897664,0.01681903472700423
258,-0.5494128812262586,-0.01890263606432898
259,-0.3252083710978929,0.02230725698589487
260,1.116475217624199,0.0033379227329631243
261,1.5037651258180205,0.02156885800737788
262,0.7250085536826775,0.03315838156996832
263,-1.3228862579001865,-0.01598600718779969
264,-1.2012509984870843,-0.008472853091685753
265,-0.12164302928824244,0.02053205733727342
266,0.5453488608400985,0.025201341844863317
267,0.562978513364962,-0.010883671458379979
268,-1.9607903884592197,-0.006725394136163761
269,-0.18890844522819603,-0.04230629142306398
270,0.3500304850649258,0.00036341704193167037
271,0.13071293606578327,-0.00012131455523562915
272,-0.37772152735293774,-0.008148992118358959
273,0.9361852029484506,0.01689609333291733
274,0.11377345614478865,-0.009011889268362914
275,1.6480548288243548,0.014961084115730237
276,0.30802595873182276,-0.02863252863408949
277,-0.052545850750384204,0.0208587349639588
278,0.07889409112697554,0.03209192886516004
279,-0.2519508834450596,0.01690319633481102
280,0.7475799944654296,0.016883576814422225
281,0.9787725054861414,0.031063723011881275
282,-0.6259083119718449,0.0060945601254468245
283,-1.3079511479442885,-0.00981136352950093
284,0.44351017460314435,0.01154871254109285
285,-1.4774465096313123,-0.018517162963867892
286,0.9070592211156276,0.0060216106501999565
287,1.5851075470717335,0.046222799780870315
288,0.5868356332173139,-0.012392240517233147
289,0.528616539598677,0.02173189290215601
290,-0.7181058944492459,-0.03432983555274953
291,-0.06941023116400019,-0.010028360659758002
292,0.03440478274871861,-0.003005221646330378
293,0.1858605719482873,0.018425084331328292
294,0.025653087065533153,-0.015423679461583363
295,-0.9351380260994222,-0.0015514372114929925
296,0.967860673183262,0.014491930791810024
297,0.05296460075317233,-0.012536235879694255
298,-0.5344329292543442,-0.026074524130276406
299,1.2531995438485974,0.027508191248640255
300,0.04626102461076175,0.008182832970084397
301,-1.241728813415501,-0.018112589086174517
302,0.6344941273590027,0.02011469365807938
303,-0.4660991035904838,-0.004807968359630099
304,0.3032499700732608,-0.019081864680406662
305,0.9881923837526732,0.014430548974722573
306,-0.4092137305699687,-0.03912844222831301
307,0.9134040137496032,0.03122499683661017
308,-1.6140176042308434,-0.009151568687828054
309,0.03539284590241232,-0.005310914416931542
310,-1.1810331741035223,-0.009675698813515723
311,1.5944943857926122,0.006975388699923547
312,-0.040524010008004,-0.0024343456080589826
313,2.1372503359911934,0.03482658385662418
314,0.4879604520929963,0.015812054184497885
315,-0.24658247447805215,-0.014302241153650544
316,-0.2775876761336903,-0.04002360331063577
317,0.3634838539728992,0.03233648575520704
318,0.05979674466149987,0.004810931796038153
319,-0.8265041227375566,0.006870038199225442
320,0.6315497913612773,0.024026345331640216
321,-1.0662404327426758,-0.002772793882711771
322,-0.8211210552492824,-0.0013800725057657318
323,0.7688370134191687,0.009296038741003673
324,1.6568739097763114,0.011899658172890362
325,0.04000870970167314,-0.027161855710276867
326,-0.5303035978522097,-0.009891363204355266
327,-1.1367287174876004,-0.012435169349070968
328,1.2007860759034454,0.03714906796201587
329,-0.29431190980591687,-0.02232643067605193
330,-0.8081143460314959,-0.024412297930887887
331,-0.45312414459804196,0.02376827230129116
332,-1.1335775693968169,-0.00654949723336117
333,-0.7328207520005418,-0.008645597224859724
334,-0.2986027245686094,0.016686018492607903
335,0.6820539833174238,0.010785876995538152
336,1.5881756389592083,0.03797480999118476
337,-0.8621434175587825,-0.006581576098220363
338,-0.24406437635011824,-0.034627833201979534
339,-0.19695727571688987,-0.036055268778005536
340,1.313996926011998,0.032814457995159196
341,0.44330734912232045,-0.022043414316846834
342,-1.6346103634194526,-0.012856382011498113
343,-2.2877972534129256,-0.0015950505730126224
344,1.5457120165832632,0.025467506172055288
345,0.5163252692612545,-0.008165239672693331
346,-0.13097287852915068,-0.0046864786382688085
347,-0.17967975458786753,0.006817664573398085
348,-0.3153369458418181,-0.01943867369286647
349,-0.15163016171788452,0.002353358866556172
350,0.11082329230356436,0.00841285362623851
351,0.7002617672918521,0.03360495331912522
352,1.3145173647309016,-0.000334871317124813
353,-0.6628164126443558,-0.025536954179603787
354,0.008244026304093516,0.010205314969210899
355,-0.015873760186764008,-0.034460010062351915
356,0.22884433857682418,0.0068184925478134385
357,-0.3909237799841211,-0.010043214291641846
358,0.6957333245080051,0.04168465843560717
359,0.8012353683894428,0.025246327851223653
360,-1.178654914367641,-0.027378495445147217
361,0.6228037203839432,0.006563853709780224
362,-0.43305531276089076,-0.018960096363336516
363,-0.9456144359852028,-0.024636613872493666
364,1.1121798567063022,0.027350689811918915
365,-0.5497203264965023,-0.026911460096363422
366,-1.1257468259767955,-0.007134811277367856
367,-0.6760049555439422,-0.008704672868099136
368,-0.41718855692641477,-0.02755968676412617
369,0.009934157590574755,-0.03205276739214066
370,0.13554124055567685,-0.02827636265628059
371,1.8875782640973804,0.035010909441939034
372,-0.2472541605428476,-0.01808391836228248
373,-0.10457082326551553,-0.02307014401287662
374,1.1768048565831286,0.0372131013981493
375,-1.5569391947746576,-0.012887362253198191
376,-0.46728752114716376,-0.017395741166560428
377,1.4835011807358387,0.012485150372984708
378,1.159861128588199,0.014264662873410284
379,-0.6161681468635392,0.004809012620477693
380,-0.7039042237442393,0.021641778351239583
381,0.750922177385232,0.00221495232775489
382,0.7202601093560539,0.039286445983205576
383,-1.9346535383881043,-0.0196806890148625
384,-1.1727723120581932,0.004665703061788923
385,0.22920774042314845,0.01788325652396074
386,-0.5805402525685543,-0.02940164850763966
387,1.2085448859262324,-0.004778033142592527
388,0.8907096554314609,0.02598239745340606
389,-0.7718738208778086,-0.010662049542066366
390,-0.47360485151346127,-0.031161262144029513
391,-0.25855440145734576,-0.016365031776314803
392,-0.49369426501067565,0.014320601044804482
393,-0.6260142830404727,-0.005964966452134271
394,-0.5603571524695375,-0.03500700640149822
395,-1.0558172035965385,0.008013424465156535
396,0.6511980646539117,0.02454289076029352
397,-0.39136049096651715,0.0020920134604646874
398,-0.4082392294772714,0.005354663722555169
399,-0.6381287496602385,-0.0003532744183181724
400,0.5840010645799126,0.0111834074323021
401,0.3174530772162759,0.016000035259865666
402,-1.5013690255779264,0.010738703551359917
403,1.8458533349743251,0.031934326862984114
404,0.521873482156387,-0.004099990050306171
405,0.41701615360701677,-0.030546036935282506
406,-1.0726800211863021,-0.001017126867528171
407,-0.23911967648948174,0.005677134197089837
408,-0.8132920744756604,0.01025103309773234
409,-1.4493184200988578,-0.006010530998884109
410,-0.9870161355444491,-0.01892382858697223
411,0.6010595064833063,0.01685114480497179
412,1.2245939039208984,-0.004933582482257883
413,-0.6087268924043483,-0.0024133643825825467
414,0.916550737964992,0.019961454898925843
415,0.07932331925025626,-0.011886521773036812
416,-0.6066440107240031,-0.008577190983278785
417,0.4717044091096605,0.020764078334640813
418,-0.9783312082799145,0.004958963442935198
419,-1.1225985878745253,9.498670723984311e-05
420,-0.8355804699053548,-0.01655399815580606
421,-0.13317038102817705,-0.03304957221364975
422,-0.5645577663622281,-0.02381624769884093
423,-0.10096655708169922,-0.0052930739625041395
424,0.8117261078781901,0.025285314465172553
425,1.3583945622933042,0.03762543230845332
426,-0.2649211733201229,0.008337349409420193
427,-0.32702218175595255,0.00858956161422611
428,1.11773101564072,0.02773207938009726
429,0.008544945672300186,-0.04368794339163032
430,-0.126553278782146,-0.0013844476632966058
431,1.633167534478492,0.03345225189529261
432,-0.07845289278121548,-0.04077187607208936
433,-0.9189541030941164,0.0085369720415048
434,0.3766985885300196,0.024999302742560958
435,1.2631226630987284,0.0030581384714492795
436,1.386976010665171,0.01376957482793926
437,1.0600379570264296,0.006652765836654273
438,-0.15786670955827775,-0.0177848618569724
439,0.7632334110499595,0.006543748671289058
440,-1.1798464397226072,0.007224387064646525
441,1.4563114949395053,0.024307288834611446
442,0.5942487122038954,0.01153054536889106
443,-0.07940902766917274,0.003926737006511171
444,-0.6220169880006641,-0.01821487250356952
445,0.6016335393950005,0.01104342277039458
446,0.7435522654423954,0.015070687018387803
447,-0.4037627765053303,-0.02080640968565716
448,0.29049584887029156,0.014043096393485829
449,1.176473495269761,0.005747710893316752
450,-0.27333676114410466,-0.02897256914938347
451,-1.210346080247896,0.004733716655101861
452,1.308515918794917,0.017023086869845598
453,-2.242249177171935,-0.013311957297491763
454,-0.016906151858289697,0.01033414818092741
455,-0.2419032166949333,0.01786780280806615
456,-1.7805937401494214,-0.0027926088918917777
457,-0.6544397432843272,-0.007812121861457208
458,0.08195369590533752,-0.006491370177385427
459,-0.583838194966302,0.0036150257931764265
460,0.73045084610434,0.0067153576304322254
461,-0.1110663751375397,0.011249155219212896
462,-1.4021921001034694,-0.010754547299880436
463,-1.4774810648161032,-0.005692482770291741
464,0.6593381435199073,-0.004444647445166434
465,0.0282909420880329,0.014839575188702141
466,0.6953629307312823,-0.023972317959951216
467,-1.1409497580687227,0.0022390929521098318
468,-2.0811217523253056,-0.011284369807408405
469,0.6195321323714852,0.01106669788671052
470,0.11431057529173005,8.521481366662725e-06
471,1.4146344073096948,-0.00100701366961292
472,0.30387467887799546,-0.0276050410519107
473,0.5703501959060409,0.03311934341749915
474,1.5357764636762776,0.017747452040953043
475,-0.46475080343303665,-0.007004394940792928
476,-0.754839390609632,-0.015110733490100618
477,-0.20193982387243556,-0.020574121821131743
478,0.996083532845242,-0.01384894384410158
479,-0.6906023298294807,-0.02147515320026312
480,1.2626394660203835,0.030437823764400778
481,1.0182004909889169,0.04131669097885805
482,0.0345020840215709,0.00013788828441924778
483,-0.6676108799877818,-0.0010484812149286456
484,-1.2087996967747061,-0.008639540759683671
485,-0.4195958998463303,-0.02115002697245443
486,0.015372603217039177,0.004933387496193806
487,0.2218529532711928,-0.020613075538169573
488,0.7737920613673586,0.01087611729921574
489,0.01632196454790394,-0.039260781501276515
490,-0.5252623476312553,-0.014126742116053182
491,-0.2513520534187096,-0.03963097248186162
492,-0.15639523074272033,-0.023465015414158682
493,-0.2861529685759409,-0.017063658439607103
494,0.2362942670189484,0.0019676161480798584
495,1.0731280958874967,0.03035188520722063
496,-0.3890963088548327,0.01751051417280359
497,0.14493907968312364,-0.021615463607364535
498,-0.052286090215355296,-0.026551286561285158
499,-0.708714630980023,-0.0034033195391838574
500,-0.5157594216485575,0.010949269136058745
501,-1.7369227043682602,-0.0054215170882381675
502,-1.498243219017318,0.003511977969143279
503,1.6894066585476066,0.028538692451162667
504,-0.4914509363592362,0.012365304776569984
505,0.09283961894611738,-0.029506754368347873
506,0.922221724730291,0.009948815429295016
507,0.6024319662480521,0.0337577159395694
508,-1.4919268857852606,0.006853882632559609
509,-2.3329690079353127,-0.003017898628866169
510,0.4535114059031293,0.03598957810342282
511,0.49187859041180293,-0.023466482585897404
512,1.0472563262863113,0.02013162976837529
513,0.36664599313093615,-0.02378519322975489
514,-1.6751034075343665,-0.0027778862370506736
515,0.4328759624221589,0.006094881131870218
516,-1.8023180225853372,-0.003615799205824922
517,-0.7589362289885,-0.012002934316474763
518,0.9121460858717372,0.018272515612278186
519,-1.3290463958694834,-0.006700519119257825
520,-0.8800968531411497,-0.03716192669192961
521,-0.036104529405044716,-0.02505271414478584
522,0.3170317704026364,-0.011546889670472748
523,-0.8132539423688221,-0.011168940630016456
524,-1.704097217826967,-0.004297622590973052
525,-1.6735753293063227,0.00024380944384675904
526,1.2011640440448994,0.04604422902387022
527,0.6496846119708014,-0.004228960219856439
528,0.31098401734101094,0.002493340326859824
529,0.636565582879597,0.006607392351535509
530,-0.9967851905490634,-0.017791221794542525
531,-0.729944094910362,0.020723949730866522
532,0.24150467021413746,-0.04943175092074905
533,0.6579857188509413,-0.013940952854977186
534,-0.6685543379747401,-0.014472532806142639
535,0.8230989491515486,0.008184032557294413
536,1.0541577255322214,0.02875874208840598
537,1.002188252575074,0.00029000593240236655
538,0.018138479489894332,0.018095361820062834
539,-1.128493507283581,0.012102389501200165
540,0.09497168237281584,-0.008544497945896054
541,0.12854890583747883,0.006296380705642444
542,0.7393781700796337,0.028725575951755712
543,-0.9281107306794616,-0.019153511094261153
544,0.6093975294221154,0.020833872948956167
545,-1.5109298000439,-0.0024779225749885685
546,1.2686080139193123,0.03582884001830404
547,-0.5665992296466462,0.005704912278426303
548,1.1365463255699335,0.0068413399867094295
549,-0.44353967534534783,-0.024083514739566696
550,1.0771485635933131,0.011762615035825662
551,-0.5249866396986211,-0.030273591491473947
552,0.978683240301556,0.0042165432572446185
553,0.3214931365833722,0.005220540634279332
554,-0.5309367757312917,-0.012295493655402355
555,1.097285263342535,0.03470221914181601
556,-0.30495403014913036,-0.019564040843392232
557,-0.06548498992554519,-0.038126720476200096
558,-0.6360854331189161,-0.0008952339263008451
559,-0.02775105340875006,-0.007706756525224285
560,0.4705367470572882,0.023680645976416767
561,1.091879100091435,0.006182575376757302
562,-0.8044885110172748,0.001977460069917345
563,0.6335620523112058,-0.018789761218799068
564,1.3796718659868596,0.04022373559009365
565,-0.5218857877058938,-0.03589725628163435
566,0.5549848982911104,0.04373213336194701
567,-0.17939173534629527,-0.011093024312528767
568,-0.833734194688285,0.005789854554099931
569,0.14778944646719536,0.005628405096966203
570,-0.7370777023622295,-0.005083542686361079
571,0.5452320421236374,-0.031945682646885375
572,-1.5077464861443022,-0.013582353456274173
573,1.0288539906680652,-0.006080759445240315
574,0.36392149934939155,0.02559991475769637
575,-1.021713308591879,0.010211402757417068
576,-1.6347292430900824,-0.008113014169988999
577,0.871680016923079,0.017350940274622088
578,0.49305442808367217,0.006917948951510175
579,-0.6541274330600096,0.005151384679816178
580,0.8738329614412288,-0.00460175931779993
581,-0.0029602071564950316,-0.0014404042064613473
582,0.08398724634839855,-0.013920681840494529
583,-0.313237883527935,0.016293192805279924
584,0.025673014258502436,-0.012904577182354373
585,0.3819468410812872,0.002143075980479265
586,0.18349860784612038,0.01518491592948864
587,1.2159313629370259,0.018763441416649304
588,-0.03679794549684414,-0.02058053325913368
589,-0.35134808000863277,0.020181337636000017
590,0.828538908787829,0.0030012178900720044
591,0.7882920026367635,0.011764636977338375
592,0.4364853550881333,0.01349749048782974
593,-0.010412874221069426,-0.028055080704764795
594,0.14409651117779193,-0.023298259004851538
595,-0.7606028556397957,-0.0026886239978637424
596,-1.6239396362754444,-0.0067113184381669775
597,0.6679301232525404,0.012932990843545312
598,-1.326756643021119,-0.024449726809155924
599,-0.8964629963673113,-0.018758227477786833
600,1.0113981073846963,0.02751958845673705
601,-1.674915398461359,-6.765301262261735e-05
602,0.8738801272235049,0.04338745530632097
603,-0.3286194062263495,0.012217657012720597
604,1.7189707194885349,0.03588810344377516
605,-0.7172447510198292,-0.007401423813602641
606,1.429615007199983,0.031011322644429726
607,0.3822827848486927,0.01601778211656354
608,0.6923688701565303,0.02354234098147036
609,-1.4591945804933228,-0.017252477415793128
610,0.6533055568901399,0.03860164475354064
611,-0.12881456087863752,-0.011483891588454302
612,-0.24006541687906277,-0.02939469150548832
613,0.32261670209190774,-0.03566302648328884
614,1.6012567542219958,0.008228343293196478
615,0.3393476860843204,-0.0023451854431835216
616,-0.04293494239578477,-0.029823255193995896
617,-0.5617565434968312,-0.02322390830216882
618,-0.13365387728561395,0.00737367953390148
619,-0.35523775885290154,-0.013421434301914606
620,0.8141174309269072,0.01647687448639615
621,-1.9832444955816029,-0.012237006833935318
622,-0.27062771616940573,-0.014821328983094979
623,-0.8150000728736169,-0.020175484234701026
624,-0.3385357940054962,0.012149199052112362
625,-0.21191018868953837,-0.03579597778489246
626,-0.19546038173833544,-0.04023751033128025
627,-1.6918014025776666,-0.005914484659809757
628,-0.6689204248382598,-0.010655311760860875
629,0.8933764114407761,0.01740879204847122
630,-0.2504647247054281,-0.025844996761838143
631,0.4748567093524006,0.014751112257889512
632,-1.8602662176826812,-0.0036271866723975657
633,-1.3797102791519371,-0.016828328153133572
634,1.0630630409645105,0.03535219285999567
635,0.5218784267069934,0.029374698206657734
636,-0.40191500184954765,0.013698357652088666
637,1.4400516113528774,0.004364002814642488
638,-0.07243494955868973,-0.0023432538062510017
639,0.4564141372220509,0.015760609903040148
640,0.10348510947627954,0.012833314283110436
641,0.4554367172565791,0.014108568856045247
642,-0.4881409610871258,-0.004181668085088262
643,-1.194549036441488,-0.009946453174612088
644,-0.4334391536921567,0.00595069204251933
645,0.1985810482780922,0.0031690669190353573
646,1.1350424495908837,0.03431450475511377
647,-0.1766934312153492,-0.030290446384750508
648,0.9765274216370035,0.010427899604833604
649,-1.0103635249955394,-0.01825503807667612
650,-1.0566248017006215,-0.0224789716531239
651,-0.3109504295280774,-0.01846001991728106
652,-0.6864111713148832,-0.0071744618893706084
653,0.8299933794647406,0.015660734771101525
654,-0.34752999031904386,-0.01994647131391364
655,1.2336265103865,0.02076605778912714
656,1.2438687581057812,0.01241426693761251
657,-0.01055159720779364,0.0175203616423411
658,0.04599940341719755,-0.010201523587951929
659,0.9372177684826768,0.01183159316378934
660,-1.0136346627272306,-0.0043425752358820565
661,0.7677712997659151,0.0058641857597246366
662,1.571609150689305,0.026939794219076683
