permutation,ff_to_iem_beta,iem_to_ff_beta
77,-1.0419393167799398,0.01038079715496596
78,-0.6984721489136491,-0.01248427517797971
79,-0.57622544603173,0.006878766502534369
80,2.0544976737696445,0.013477819853695021
81,-1.3491741365525165,0.009277744950936513
82,1.868324596329717,0.006884526832099363
83,-0.3187179431295573,-0.005133806836462715
84,1.502741807513733,0.01332659374654932
85,0.3542425278303476,-0.033531584040301377
86,-0.3150639460460772,-0.014012736904274237
87,1.0718518295761756,0.0009820525217928595
88,-0.30186410998712665,0.004835202020410691
89,-0.19147334229242818,-0.020167783574860917
90,-0.044916736744164736,-0.012296860893431018
91,0.5254264206811964,0.00452112086020038
92,0.8876540775241755,0.03646975328686311
93,0.9469397740327667,-0.005978018397839548
94,-0.05221417936102249,0.007442454366284466
95,-1.434121691458793,0.02403837492480526
96,0.034509999306296835,-0.03370086627835474
97,-1.5362934172721798,0.033284492218201074
98,-0.5285905345501003,0.017524938165687273
99,-0.6425322746355702,0.019629083418271333
100,0.5683436023469519,0.019246338922690388
101,0.556232722081639,0.01879375772977962
102,-0.1454265544473794,0.011214828706847486
103,-0.4154206056637892,-0.016150200648773937
104,-0.9159903547539264,-0.0022680757095548017
105,-0.4732236127266736,-0.006489878069414487
106,-0.048591223782377235,-0.006776711907391087
107,0.030758673334109005,0.0072098145622752595
108,-2.226839954774481,0.003147885124082461
109,1.0744579512088683,-0.016903298096083794
110,-0.5155725410583101,-0.011481553255053015
111,-0.6207371456250427,-0.0298752593198992
112,-0.4805444015251049,-0.006375063269924953
113,-0.23339752354302562,0.014420876306552869
114,-0.9126872237225487,-0.02096120123966055
115,-0.7642853462562221,-0.009878134624745363
116,-0.1796984337502539,-0.00594246926938434
117,1.3218976707250167,-0.0031491121199694622
118,-1.3851378161323271,0.011210030699732686
119,-0.043348858778047714,0.01049677301185044
120,1.0773486369259413,-0.0003909334603177184
121,-1.218245758326541,0.02078066784218191
122,-0.2683131539457343,-0.019830823965605014
123,-0.3844253169019356,-0.007436689671037316
124,-0.6823115966304971,-0.010447036602502385
125,-0.279127130573536,0.034083884487159405
126,-0.26855970972355003,0.019236874617063353
127,0.6987811128756589,-0.01753362705234894
128,-0.9299460804259659,0.021634437144105796
129,1.8080553481549901,-0.032163526015676534
130,-1.3797877467042021,-0.007683998404953518
131,-0.7934280307419379,-0.010071887255767078
132,1.1308634736811312,-0.030532368566949443
133,-0.2730011019124323,0.004407136587765049
134,0.1488834085205612,0.008424854242920762
135,0.7563684928229404,-0.028591207624681213
136,-0.16545431930075366,-0.006684504492449325
137,0.40909995639048025,0.013835344918092964
138,-1.0330594206937789,0.00760103879180519
139,-0.34614822182976546,-6.827757556905276e-06
140,-0.8127089255751738,-0.006641230070339392
141,-1.2709432293246676,-0.015961919749690186
142,1.6013627223856877,-0.006199480055457422
143,1.1567103332362447,-0.01145367247560239
144,-0.6062107140282111,0.0008563707037354418
145,-0.4283822389830497,0.01564551283377276
146,-0.9569184339235083,0.03230518157349847
147,0.06753426521413186,-0.04130442215757735
148,-0.47312402327700304,0.014941391500798271
149,-0.12028816066278111,-0.009102339840442697
150,-0.8370736747722466,-0.021163981060634544
151,-0.10471083651400862,-0.0235229699941715
152,-0.4882063725244228,0.0014747605129158854
153,1.0071153099628858,-0.017600417718620653
154,-0.4878612278174258,0.020188014356845172
155,-0.5238339165245081,-0.01502090132383966
156,-0.4565509237321933,0.009333459710068768
157,-1.7993168443405256,0.00618105710792408
158,0.6959858002159205,-0.004846118939388695
159,0.009514127807869227,-0.033215947218239325
160,-1.8615395897989482,0.005216674840298148
161,1.6584323219769426,0.018358915274618543
162,-0.41819229791645485,0.02764607776511437
163,-1.3145176683413795,-0.00445379131297435
164,0.5099497747743742,-0.0026058667234002885
165,-1.598541612376248,0.0021389751821978267
166,-0.7504585169542709,0.026122043620543843
167,0.42495505924622234,0.0010086521853102937
168,-0.05821125242796954,0.006416054157514958
169,-1.3665016374006715,0.023754878920099552
170,1.0079950345478883,-0.002402084814174297
171,0.8718879830879003,-0.021761726317671988
172,1.3207024409414438,-0.016767789028485646
173,0.6015319556068002,0.03393153171083855
174,0.9287446524482548,0.005197735730804214
175,0.8541683242163914,-0.010765230947127684
176,0.6789735687279215,0.004325625840470899
177,-0.14463688311285694,-0.006715178292902847
178,-0.44652311512171056,-0.0249000056067391
179,-0.22568541348630616,0.010770042956362073
180,1.5173895096609487,-0.015155857312301464
181,-0.2536516114021432,-0.01831375812234022
182,-0.7712628789774095,0.02691858086595364
183,-0.5564327821938033,0.009262241907627212
184,-0.416123848937369,-0.026655628831406653
185,-0.7648941532588207,-0.013306949142615501
186,-1.1803626878443059,0.0033172162219366314
187,0.5909496624986306,-0.011405809257297343
188,0.8664966961370468,0.01668462146209403
189,0.32616552524479986,0.011844235467607702
190,-1.126843694288734,0.013081350834752488
191,1.1746237793737233,-0.0007208670482473044
192,1.5259642394562354,-0.028335029231098256
193,0.9007867240386547,-0.0075484794702796836
194,-0.3646677318929413,-0.008849205983112174
195,-0.055977673200573674,-0.006234901234934185
196,-0.5416663519179014,0.00863207787549221
197,0.3879238427463857,-0.01771946327689656
198,-0.3270666249951123,0.014472742932905083
199,-0.5049930036621257,0.010851571023545436
200,-0.5004929574718334,0.0075599621311764715
201,0.5079417821886586,-0.002196067614726466
202,0.09643609519423724,0.003648772390760833
203,-0.48132652763994493,-0.0034219811960680938
204,0.12767526998294348,0.012212740829863514
205,0.028245451914947924,-0.013894571751233147
206,1.2737333759925915,0.005216277365378044
207,-1.0314973390704807,0.009939910609108458
208,-1.1276521933960404,0.004875450156873764
209,-0.9891275334043602,-0.02879902975331141
210,-1.4588783755847214,0.001505909478515359
211,-0.751237874489002,0.02187356883880711
212,1.1180981198071045,0.027559187732434567
213,0.4518032838785991,-0.019790938108408554
214,0.24226424080559772,0.0026104410311588826
215,-1.0547096487057717,0.020789414461613948
216,-0.5110374129152473,-0.009715524212489878
217,0.4640956039263856,0.022838926987501514
218,0.22794288746477287,0.015214981986298788
219,1.3338992693268987,-0.006280027311787721
220,1.868325530418586,0.015621028983134848
221,0.472436960768957,-0.02213381108435874
222,-1.6736186971558276,0.013472410984321717
223,1.422559063421957,0.0038552709937259393
224,1.2548534522919526,0.014010336403586962
225,0.4340742960081705,0.028664492599378595
226,0.0012024728052855843,-0.0035625840346062785
227,1.0111482611979872,-0.00966578218407992
228,-0.8346036680791045,-0.00013507686653275314
229,0.5901689979135156,-0.011427918302357336
230,-0.8114051073066736,0.006174057681074631
231,1.4006599286138335,-0.011468021112362886
232,1.3240186573062678,-0.04368308746233371
233,-0.7243942193740708,-0.014261965510252361
234,0.31559984201160046,-0.015945850039316246
235,0.38428951544045503,-0.008441414520005696
236,0.3250191174974785,-0.016000651238327626
237,-0.5730215378562594,0.017442714845429065
238,-0.20349213067117378,0.006934401616171844
239,0.1849762909644078,-0.004790934600443925
240,0.19229470868164766,0.015514747269390623
241,0.1069496243918884,-0.0040391440229813535
242,0.17086524728434394,0.017242698766941567
243,-0.06925441348484643,0.0035285176329483683
244,0.17313540968094393,0.008090965931616734
245,0.996637950534363,0.008582887877283646
246,0.37886351444351474,0.013851914115368482
247,0.44752449640544695,0.033926319365820475
248,1.2982067376706043,-0.019524179757325365
249,1.2455131662283803,-0.028466479059344102
250,-2.3322013044858068,-0.019670601686245032
251,0.6777397232502212,0.017281862516566646
252,0.2921438430603589,0.0033348037159580644
253,1.3227209158373894,0.007997329223302093
254,-0.8897438598860672,-0.03182453921374598
255,1.1864460056122401,0.0013376477001042046
256,0.2509170610776436,0.008777277576530379
257,0.16550275013346136,-0.008639056303157644
258,-0.31230338640691857,0.008030949780934358
259,-1.3995513587688708,-0.02305791534110313
260,-0.3103264948002317,-0.012222051969038087
261,-0.23262468307226528,-0.02027593946967681
262,-0.5015422892770042,0.005960587406702354
263,0.4966151741586683,-0.010819960488441428
264,0.48068275662215887,0.004258302921108822
265,-1.085815158457053,0.014898991959860969
266,-0.2879996966259782,0.019781504874386027
267,-0.2686157248818818,-0.031076361639965223
268,-0.0629106615327586,0.015051524637407707
269,-0.8409890575388629,0.007406453761351043
270,-0.26896432881718046,0.006773883216643027
271,-3.268006631824438,0.010476837745414781
272,-0.891032638629288,9.340586128893467e-05
273,-0.23625137502725582,-0.017481682448548322
274,-1.3087431920953576,-0.013009263566038537
275,0.394159415323202,-0.002059744755316375
276,-0.8703304397840486,0.001669801436212261
277,-0.865846210251772,-0.006907446140276504
278,-0.1877522801658298,0.002525580882291327
279,1.1316510666471284,0.007507455571579766
280,0.04404317472465474,0.017770043936824402
281,-0.8828844043100739,-0.03873512177744426
282,0.510668569713089,-0.041623606558938264
283,0.6516423876977099,-0.027985846094584366
284,1.7373661276421273,0.012002955025354405
285,1.9545741482365893,-0.015764024883805877
286,0.9410408893402082,-0.011299868056697294
287,-1.0578609198975057,-0.004177678351608623
288,0.05102832402384572,0.021628629888143885
289,0.675431810918344,-0.027411879028280264
290,0.4286016381420677,0.013254104775763787
291,0.4473257644861734,-0.003179209816753281
292,-0.45025727657813736,0.002443705940009728
293,1.9195664997278634,-0.012299606545353933
294,-0.797733066857562,0.029634328924654542
295,-1.0900403581071474,-0.014850412138444407
296,1.3087126830484745,0.01221112202461434
297,-0.420317079169519,-0.014105688442504897
298,-0.6168651354725744,0.018480721262723612
299,-1.0224430141315324,0.025346603561271663
300,-0.12135692804437434,0.011999069247032602
301,-1.9581738939490085,0.015352325831707439
302,-0.45180217458956895,0.014954493271452787
303,0.4842954814466788,0.01835814214518323
304,-0.6803163840947122,-0.033444450217630234
305,1.047939370966978,0.02209921199561008
306,1.0158324836725865,-0.006850683882955773
307,0.2726763314894075,-0.014637456322167086
308,-0.16407065785382785,0.0005949629927419233
309,0.15067578731956321,0.008995967086332999
310,-1.4785158336147126,-0.011436219874244289
311,0.8786123042950541,-0.02624758821544792
312,-0.1303210920321345,-0.01946533562366892
313,0.6303709578510948,0.0043656332132113625
314,-0.8370377260024398,-0.022416074365945202
315,-0.4767670684321895,0.006136698134555178
316,0.6913306083915907,-0.04913592515273758
317,1.262280390000511,0.01092400843385118
318,0.7463582500158008,-0.021059166543975695
319,-0.936379992422359,-0.008311428979915958
320,-1.047441456193152,0.011679562517407873
321,-1.2573726187494814,0.034940888109925766
322,-0.6901072899019366,0.02527162010724674
323,0.5955785662194178,-0.0036164202486911766
324,1.0792511088328487,-0.024439499397267327
325,0.07214855407949272,-0.00671482584025631
326,-1.185564832418743,-0.01496924938663076
327,0.6246784108771598,-0.015013524163525735
328,-0.20692298306568402,0.04309262864032877
329,1.0883265041707166,-0.0013043842373011774
330,0.6463806662152228,0.01638732360374518
331,-0.6875471716170785,-0.0214973004868641
332,0.18335351334426173,-0.015262469289042022
333,0.9678398417367025,-0.000981116423686694
334,0.649225696327203,-0.016413007977225967
335,-0.40677758279536513,0.01720609067420817
336,1.7473735468830434,-0.02561243127783149
337,0.3127988662537373,0.02177882732984593
338,0.8729451069565247,0.016252848020974608
339,1.3701826939420712,-0.01289755696746828
340,0.46035382530104324,-0.03453143825352855
341,-0.43077769738289945,-0.016738730187343176
342,0.5095989322940381,0.012970258370769594
343,1.9317733444776668,-0.004140107665789409
344,0.6220122646351103,-0.009995896015358562
345,0.4004087207717738,0.0019273786322949703
346,-0.4133990317979075,0.01274944407920801
347,-0.6512137785039491,-0.0009458658424798816
348,0.4123555455360588,-0.021333440526327928
349,-0.23630120560034695,0.04507293758693968
350,0.20284984138063322,-0.027153237929847546
351,-2.0984869857474315,0.007763066284313299
352,0.4370157514827308,0.003475856076574871
353,0.26423722486176077,0.017703903794693564
354,-0.6797225223330792,0.02484779769423083
355,-0.6568751930920851,-0.016790614549560913
356,0.4057875345861998,0.0072394231125697
357,0.04000735096741759,0.004386725089713102
358,-1.2240558386694274,0.008999243565829255
359,-0.10655775312094445,-0.031008170558008134
360,-0.9817612235448312,0.03892488714005407
361,-0.9549971658574761,-0.0016281871128210317
362,0.16889243442044966,0.0016426473376786061
363,-0.04210724920540074,0.0003111900758328255
364,-0.23140352506436115,-0.02278627782691411
365,-1.3870079972081757,0.02097163200131171
366,-0.599779785121376,0.025331048516371545
367,0.13794103372025635,-0.011654884099630596
368,-1.5454290571736173,0.005167293773478682
369,0.658896837727965,0.021743880756134266
370,0.20861368617338372,-0.0008532175234382024
371,1.3628703535604207,0.03424381818454672
372,-1.8001775339698338,-0.019718758618619252
373,0.5418259034543533,0.02251015745110846
374,0.20729210352521948,0.000662903621646586
375,-0.34750273596843745,-0.032946258997892705
376,-1.1227249222412163,0.0077150480256487144
377,0.982956188828389,-0.00605214787836349
378,-1.1721920226957658,-0.025075154618004282
379,-0.1340381966479388,-0.010461226055993249
380,0.22655816123657374,-0.030151709762139926
381,-1.223963772486555,0.0015416410983922898
382,-0.41323951430127526,-0.02815976336479503
383,-1.1507820289741844,0.026602816376066027
384,-0.23671022311353962,0.019563743309799597
385,0.07891817858436379,-0.011477446058975192
386,1.2515515188098076,-0.013107266502024206
387,0.46247074754005024,0.019464476529611422
388,1.8828517060467038,-0.0035024741602743313
389,-0.5723648788609401,0.00957284341951967
390,-0.031535705990148655,-0.020923020474375442
391,0.6682447609305419,0.0064319208169789765
392,0.3779823361973877,0.011005915996897129
393,-0.26531741459184405,-0.005776020327664068
394,0.646229553322924,0.013240647113389684
395,0.6016563299045152,0.003960693069528504
396,-0.5829927141798144,0.023382093939265956
397,1.3458352564472855,0.006700782722859237
398,-0.5561130968214762,0.0010045875497953702
399,-0.5202198641698512,0.00680409054174501
400,0.30512398948560304,0.014411544347130423
401,-0.8985083632743234,-0.014287850962970909
402,-0.6867674181294364,0.00835454948878349
403,0.18828453276088397,-3.0355839876825344e-05
404,-1.0979052117320987,0.018557206963899314
405,-0.3268690146823486,0.002425509336681555
406,-0.1966184364815195,-0.011715985719980601
407,-1.3337691612769436,0.009601362140826505
408,-0.765165337285231,-0.010251930113641918
409,0.3857703221141058,-0.01725232159792083
410,-1.1484743766291143,0.002116173014795707
411,1.4448999108689529,0.004932322193787019
412,0.8876711327613549,-0.013421050153282913
413,2.2018338967575657,-0.035870285796839166
414,1.6993369645704042,-0.0023953451407531558
415,0.8242532312616591,0.020909164098229512
416,-0.4643192761480414,-0.004550899102032017
417,-0.22057759281135264,0.01030644122671619
418,1.104856448930398,0.001587949506209683
419,-0.1675466163823141,-0.01252678207934103
420,-1.1065888528564813,0.002199488614979784
421,-0.3826531807783006,0.004841170463109442
422,1.8213899555314024,0.01121957219377193
423,0.09021936133446792,-0.009345467957626755
424,-0.08196013227101029,0.0109037882921413
425,0.04485139572347496,0.017205222167364805
426,0.12722072099912585,-0.021192751782133923
427,0.39940846061063684,-0.016420957519171928
428,0.8454728495921008,-0.012571314397461456
429,0.0869507265516683,-0.004267188540079709
430,-0.13197589006082547,-0.0066600029692578866
431,-0.7823501988222048,-0.03178985662849233
432,-1.5050049619711694,0.006527347075021568
433,0.7702061431186482,0.010230460454146965
434,0.5342631725244481,-0.03166126401209391
435,-1.115585389989647,-0.013450424571641919
436,-0.5052875362445804,0.008260013027965417
437,-1.2404376780148783,-0.007834876889918876
438,-0.11745347848614043,-0.0018458302219760531
439,1.4038038795990508,0.014382610569383517
440,-0.027212945140152822,0.017967019156373963
441,-0.26310469471544057,0.012855487358843933
442,-1.2780025744546868,-0.017988013518261216
443,2.0414824880730484,-0.008182580253982677
444,2.3001033785440947,-0.009881054697154553
445,-0.637596680101067,0.022224365099584812
446,-1.0143146332923672,0.014924683391683157
447,1.3564215885247304,-0.0023864592336512724
448,-0.6306688496395911,0.012305848839451263
449,-1.9493954670419062,0.008897677898674766
450,0.28821451319436375,0.0036126082187743747
451,0.20629309161125597,-0.020171454389877243
452,0.6357431785463554,-0.045986247526687646
453,-0.13815882568179072,0.01372398248320672
454,-0.5807346719584273,-0.012818744513973166
455,0.8031874518107457,-0.022436935889128873
456,0.09159239817593538,0.03508804709946554
457,-0.8834117580321916,-0.020654746707084254
458,0.005916505648967563,0.03664730051110296
459,0.8320096769322896,-0.033888734268233814
460,0.2145876889006969,0.03988446737951229
461,-1.1246208757525609,-0.016354176900183037
462,-2.37072938656761,0.009046489052245376
463,0.17911164542961938,-0.030582465068155363
464,-0.5152949182035583,0.005600045491037817
465,-0.7186183765207719,0.026805585980440888
466,0.5832591778314697,-0.011628732767504642
467,1.212047155148107,-0.030956266029183242
468,0.19215006445685534,-0.01823111636988983
469,0.8505259548498745,0.0012445416490529811
470,0.2938919805419441,-0.0006247794753849317
471,0.6323387192250403,0.01900237624993575
472,1.1092689729774126,-0.029409371736045197
473,0.3898517747507883,-0.019387186696548618
474,0.7221324993633331,0.008372550730854581
475,-0.8646631746490705,0.00038539461594910493
476,-0.7190998680597623,0.006511288642515336
477,-0.2657512464583026,-0.008520821338541233
478,-0.9306802430879654,0.010924859223594761
479,-0.4257473811165389,-0.014539004595862024
480,-0.27803561382711456,-0.0003972079734242953
481,0.3855144905199784,0.017864770146483723
482,-1.4593624451761922,-0.0009802078411944876
483,-0.21938771998427664,0.015715660700605656
484,0.07292419435506997,-0.011802944735819606
485,-0.2540802950248409,0.014056508924235264
486,0.04433242222330602,-0.006067063712613129
487,-1.2669178273430044,0.028441886299078484
488,-0.6906141202557514,-0.015718035809658377
489,0.7400536824872548,0.02620685917678095
490,-1.224666296272967,0.00025263017453855223
491,-1.306417393367317,0.017150474584852148
492,0.68750993369992,-0.026258663486134377
493,-0.08576511789046495,0.012831263640238533
494,1.5445122056730718,-0.032201763013835635
495,1.1325372498641761,-0.003500104427057064
496,1.3388157233643183,-0.027168228613104556
497,-1.3227125808958196,-0.025472582702539555
498,-0.46256403823763803,0.044644125627022774
499,-0.6173468488890435,0.02226198433817275
500,-0.9174404589595324,-0.0028787600397567822
501,-0.35187951232273423,-0.011428146678318474
502,-0.8821998237556041,0.005017097249670521
503,-1.1993927989782844,-0.03368153612032668
504,-0.3943916007500931,0.0021761603910238373
505,-0.5186280347848683,-0.006624544014630914
506,0.41516887505957933,-0.0249484423551025
507,-0.5951147185753978,-0.041806360016596454
508,-0.03842502677686968,0.008904196232906836
509,-0.8197071877643218,0.02199284398313041
510,1.818653005453942,-0.007484994070118026
511,0.30022085045733626,-0.006113574293386821
512,0.7816165457311717,-0.028946662477475703
513,1.1693077576231286,-0.014370754791700795
514,1.017571874197323,-0.01734492465757143
515,-1.100408573907055,-0.024136213330094875
516,-1.7242727714545127,0.00871744876355722
517,-0.25474427794212373,-0.0025224602446226705
518,1.336442576842127,0.0025223039292234656
519,-1.4823782723955061,0.01992979339685308
520,-0.26523930320791805,-0.031146325031236183
521,-0.18371415849750328,0.016820800608460595
522,-0.6219350881328899,-0.022249542427215458
523,1.4313521351787173,0.0008801830200396415
524,0.47869825815703443,0.015994786436849567
525,0.41953648225670087,0.012175098460698109
526,0.17754640358216373,0.00825833658218342
527,1.2721528838821201,-0.012626033024821334
528,0.12349629903333137,0.033333784273012465
529,-0.7476039534499652,-0.0142103801058959
530,-0.45331251709547105,0.020305750633190168
531,1.89630854263727,0.003881127678473661
532,0.4581170561647955,-0.01231084144828833
533,0.28857376519150424,-0.0024203417144736936
534,-1.0345265176849292,-0.023086740538752554
535,-1.0056132036383176,-0.023246674959642197
536,-0.9360751162216419,0.027174131895278994
537,0.38550531067123683,0.01448204982137014
538,-1.8215281439349618,-0.017426034363002316
539,-1.2607894183656922,0.0056616510528693246
540,-0.6247216852207464,0.010784744594240264
541,-0.7244935363566468,-0.008606949791053066
542,0.8320873128628986,0.018884690337688147
543,-0.2853587937033022,0.004092735236801323
544,0.2752223812824317,-0.015881165278230743
545,1.098064091433181,0.005459305702729496
546,0.6879503121546282,-0.005826066701006374
547,1.4788037987752913,-0.01429446000455829
548,-1.6103098253138193,0.0043153839359840775
549,0.05129953210304533,-0.011646330830046018
550,-0.5144338644440458,0.020065988197616885
551,-0.40735598420705055,0.02042004811626339
552,0.3101527833988248,0.007081001657135317
553,0.3660696114174463,0.002680998601412632
554,1.9833593122173006,-0.02126983021220927
555,-0.024409125542472515,-0.014535460915702838
556,0.8762971899081813,0.01454189256703504
557,0.6310955133543932,-0.004671974292133912
558,-2.1154440014870453,0.02393239061034709
559,1.215884651492419,-0.0022305170361702625
560,0.8741746566313663,-0.014942744538388581
561,-0.09736275015296227,0.006365327040846436
562,1.1170347910496403,-0.020232623141740368
563,0.4989977527581312,0.012660287580149103
564,-0.4310049366444886,-0.017598700430571528
565,0.5335586715224042,-0.010000410510684617
566,-1.2127713109092337,2.5797446285482674e-05
567,-1.0493901819405855,-0.029617828811340244
568,-1.072095875915223,-0.014543686270968473
569,-0.4507504219359579,-0.008420225216858868
570,-0.29156329896970834,-0.0038749836241796856
571,-1.6032121306214233,-0.01222142822944004
572,0.14190765213171444,-0.007567991767870289
573,1.1664790315666056,-0.008482452230308352
574,-0.8764770789297405,-0.009116709045331664
575,0.9481437596352114,-0.007043912406364459
576,-0.09026368724381797,0.0006831719900436792
577,1.4197768837999387,0.027710862249607927
578,-1.227255727335948,0.015468408902724377
579,0.6532335647619721,0.0022097069378286156
580,-1.2875771785970804,-0.0028771371925704657
581,-1.9166211418427102,0.011374217637942085
582,0.7470853227530592,0.004777511760482705
583,1.1375056611752323,-0.0021443133020112052
584,0.4819384969026931,-0.00954819069528318
585,-0.5016104271833052,-0.002438005442348502
586,-0.33833218116660574,-0.029316370429038896
587,-0.7123174515120191,-0.00016113068478401053
588,-0.2614118197516681,-0.0014177047475200655
589,-1.1378687657131739,0.017469074676385442
590,1.2932278315794814,-0.008723854097272658
591,0.4122900269469481,-0.02321154160090077
592,-2.190604280229455,0.011514619463547277
593,-0.5943648766626028,0.00422728408895288
594,-0.5188259792714424,-0.004755330514407935
595,0.2580047047637282,0.01787207062347836
596,0.014547530220670624,-0.00889920241911509
597,-0.15043059813897944,0.013416138649059701
598,-0.1400378459406196,-0.012055706568993345
599,1.4751715993209875,0.003194054146370255
600,0.06299950340464686,-0.006315646639658534
601,-1.8096363710712216,-0.008149374415518367
602,-1.8335941344440607,0.013429438790506969
603,0.962563399306531,-0.032927140384788924
604,0.2941663824615512,-0.02088723808912612
605,-0.1758946627584902,0.027202539220223913
606,-2.5858310671505986,-0.021523022884637984
607,-0.17369582597293715,-0.008131133570768619
608,-0.14549719823360896,0.01562563280492479
609,0.8343323256221065,-0.0009712994654941954
610,-0.8795563062876265,0.008081305200755035
611,0.16468119866907382,-0.0038058410680146108
612,1.5845088540388448,-0.062344072633599326
613,-0.032440031386564816,0.027343079638188942
614,0.4869301594092309,-0.002138547848439575
615,0.47248042013140124,-0.007410561792879213
616,0.35556976838681703,-0.00459287990609354
617,0.6652512688945805,-0.020966572429606582
618,1.696858667875199,-0.03992619438529314
619,0.9764003401594583,0.03841844610566308
620,0.48730302062805325,0.018157060258847585
621,0.13430551226228715,0.014103003348002636
622,0.33665353987813296,0.03807831197569968
623,0.3615957497622377,0.007873933837396912
624,-0.6327071761023795,0.008625378467997066
625,-1.8449218041201987,-0.01285810559330422
626,1.0123254216208997,-0.0297220622206193
627,-1.6106154374261088,-0.0037229544138856
628,-0.24372227098457677,-0.010672707128692904
629,-0.11903484816852716,-0.0162858207886301
630,-0.9810444868830767,-0.007400346004209088
631,-0.13991109947907843,0.010839816208126823
632,-0.6263945870022936,0.0005482490340526693
633,0.4102831194172303,-0.017078159014691598
634,-0.5482538316613632,-0.004372634565671087
635,0.3657837765979066,-0.044061119863876494
636,-1.6065668967505875,-0.024293987042358845
637,0.6537392452613284,-0.007987795803764184
638,-0.9424220456550616,0.004518566945447989
639,0.3241717109573352,0.004766097555253604
640,-0.029998848071844997,-0.0006606533978521581
641,-0.18243321524426087,-0.011709133394387951
642,0.19044873681724184,-0.024193930191123855
643,-1.3717781229126627,0.023853965836779182
644,-0.6496833704627452,0.029374826186511528
645,0.7099529516754649,-0.0018970006516852368
646,1.0242634144603013,0.012004375245636162
647,0.8297187068514909,0.003299940295562246
648,-0.615055032904886,0.023598494814440398
649,-0.47321546994783226,0.010683265655685314
650,-1.1418298440445642,-0.002224932915059541
651,0.4779445371261853,0.01066078393391631
652,1.1419232073370014,0.008049676085659263
653,-1.7150835297581168,0.024314828304041268
654,0.3767777756279641,-0.0033647743417977456
655,-0.6949030131862357,0.009289345986903976
656,1.1195558402130916,0.016231166503892894
657,-0.8329753871942471,0.0054278023582649305
658,-1.1131530682367308,0.016578702962451345
659,1.091196618380561,0.028473616371956636
660,0.3985468935005852,-0.028054724111043924
661,2.096873932078289,0.02351565295965507
662,-0.5462582776494593,-0.024593478704529093
